Step,AvgWaitingTime,AvgTimeLoss,Throughput
704,3.63953488372093,56.178838990675644,0
705,3.9767441860465116,56.73607406650431,0
706,4.325581395348837,57.087722973058675,1
707,4.379310344827586,56.96807179188334,0
708,4.77906976744186,57.49750706678465,1
709,5.0588235294117645,57.186826352252545,1
710,5.22093023255814,57.04354876240679,0
711,5.559523809523809,56.62651239235673,2
712,5.476190476190476,57.131922546860864,0
713,5.6,56.9355501997512,0
714,5.776470588235294,57.405105810304626,0
715,5.5058823529411764,57.84946481432476,0
716,5.2976190476190474,56.464173502411555,2
717,5.190476190476191,56.96828091085867,0
718,4.882352941176471,56.807649907459755,0
719,4.5813953488372094,56.64411741211957,0
720,4.423529411764706,56.195566942514255,1
721,3.823529411764706,56.68577240596875,0
722,3.3294117647058825,57.16087853683043,0
723,2.8705882352941177,57.61788455280253,0
724,2.738095238095238,58.160526916913305,1
725,2.5060240963855422,58.139981172791344,1
726,2.2857142857142856,57.90824844002455,0
727,2.0588235294117645,57.679157290666,0
728,1.3647058823529412,58.13175164644075,0
729,0.8372093023255814,57.89682905590027,0
730,0.9534883720930233,58.31631245728678,0
731,0.7093023255813954,58.72339304103935,0
732,0.5176470588235295,58.14509398374156,2
733,0.29411764705882354,58.544551025771085,0
734,0.32941176470588235,56.86145310053673,2
735,0.4418604651162791,56.59465497465425,0
736,0.5348837209302325,56.984173727979524,0
737,0.6,54.74804071851093,2
738,0.6235294117647059,55.163709897926864,0
739,0.7058823529411765,55.56670362833238,0
740,0.8255813953488372,55.32878132218976,0
741,0.8505747126436781,55.09631391391277,0
742,0.9883720930232558,54.82936579272731,1
743,1.0823529411764705,54.18007757596498,2
744,1.188235294117647,51.877350557096534,2
745,1.2380952380952381,52.0512669074417,1
746,1.3253012048192772,50.853097253024714,2
747,1.3764705882352941,50.10625517974914,0
748,1.5238095238095237,49.50249835143103,1
749,1.6785714285714286,49.957735557233846,0
750,1.8313253012048192,49.109554708216,2
751,1.9879518072289157,49.544531504870974,0
752,2.1707317073170733,48.94973599584645,1
753,2.382716049382716,49.63124302027952,1
754,1.8313253012048192,48.851349259393714,0
755,1.3414634146341464,48.19586921562445,1
756,0.8170731707317073,48.6360889084344,0
757,0.4880952380952381,47.92411836392934,0
758,0.4166666666666667,48.41566394366892,0
759,0.5476190476190477,48.91565467866375,0
760,0.6941176470588235,48.35024745914991,1
761,0.7764705882352941,48.85573803532335,0
762,0.5882352941176471,49.34960713716098,0
763,0.40229885057471265,48.67100697530117,0
764,0.4318181818181818,48.561448304172295,0
765,0.48314606741573035,48.42329599382468,0
766,0.4157303370786517,48.74819399520644,1
767,0.43820224719101125,48.02564492980534,1
768,0.4943820224719101,48.409641836246195,0
769,0.5444444444444444,48.248270255083774,0
770,0.550561797752809,49.11875798161469,1
771,0.4,48.95771378999037,0
772,0.5333333333333333,49.33928033067509,0
773,0.6111111111111112,49.54987775971926,1
774,0.7888888888888889,49.94169908392513,0
775,0.8571428571428571,49.794315824314076,0
776,0.9666666666666667,49.619560839445086,1
777,1.010989010989011,49.53075837982982,0
778,1.2417582417582418,50.00506505857157,0
779,1.5274725274725274,49.57221426069017,1
780,1.8777777777777778,49.50347929127843,1
781,2.021978021978022,49.477621349068116,0
782,2.2777777777777777,49.351589839502736,1
783,2.533333333333333,49.875674958637944,0
784,2.652173913043478,49.31889397391364,0
785,2.933333333333333,49.50145858252257,2
786,3.0,50.06345175903631,0
787,3.269662921348315,49.964703184042925,1
788,3.4431818181818183,49.852975547695365,1
789,3.602272727272727,50.394196920768785,0
790,3.75,50.919048320767416,0
791,4.022988505747127,51.87834797858775,1
792,4.264367816091954,52.41683915054683,0
793,4.609195402298851,52.9518705517904,0
794,4.931818181818182,52.89286416085994,0
795,5.104651162790698,54.17208092004453,2
796,5.290697674418604,54.70929294781028,0
797,4.790697674418604,55.153674813879924,1
798,4.3604651162790695,55.69578659609756,0
799,3.8705882352941177,56.71024675500412,1
